Retailer_ID,Chain_Name,Store_Type,Region,State,City,Warehouse_ID,Store_Size,Urban_Rural,Location_Type,Market_Tier,Alcohol_License
RTL-03166,Speedway,Convenience,West,AZ,Tucson,WH-1041,Large,Urban,Retail,Tier 1,True
RTL-03167,Party City Liquor,Liquor,West,AZ,Tucson,WH-1036,Medium,Rural,Retail,Tier 2,True
RTL-03168,Fred Meyer,Grocery,West,AZ,Tucson,WH-1033,Small,Urban,Retail,Tier 2,True
RTL-03169,Stop & Shop,Grocery,West,AZ,Phoenix,WH-1035,Large,Rural,Retail,Tier 3,True
RTL-03170,Casey's,Convenience,West,AZ,Tucson,WH-1034,Medium,Urban,Retail,Tier 1,False
RTL-03171,Sam's Club,Big Box,West,AZ,Tucson,WH-1038,Medium,Rural,Retail,Tier 3,True
RTL-03172,King Soopers,Grocery,West,AZ,Tucson,WH-1031,Medium,Urban,Retail,Tier 1,False
RTL-03173,Target,Big Box,West,AZ,Tucson,WH-1036,Small,Rural,Retail,Tier 3,True
RTL-03174,Circle K,Convenience,West,AZ,Tucson,WH-1037,Medium,Suburban,Retail,Tier 2,False
RTL-03175,Smith's,Grocery,West,AZ,Tucson,WH-1031,Small,Urban,Retail,Tier 2,True
RTL-03176,Ralphs,Grocery,West,AZ,Tucson,WH-1038,Medium,Suburban,Retail,Tier 2,True
RTL-03177,Fine Wine & Good Spirits,Liquor,West,AZ,Phoenix,WH-1041,Medium,Urban,Retail,Tier 3,True
RTL-03178,Marathon,Gas Station,West,AZ,Phoenix,WH-1042,Medium,Urban,Retail,Tier 2,True
RTL-03179,ABC Fine Wine,Liquor,West,AZ,Tucson,WH-1040,Small,Rural,Retail,Tier 2,True
RTL-03180,Safeway,Grocery,West,WA,Spokane,WH-1032,Large,Suburban,Retail,Tier 2,True
RTL-03181,Spec's,Liquor,West,WA,Spokane,WH-1034,Medium,Suburban,Retail,Tier 3,False
RTL-03182,Party City Liquor,Liquor,West,WA,Spokane,WH-1037,Medium,Urban,Retail,Tier 2,True
RTL-03183,Fine Wine & Good Spirits,Liquor,West,WA,Seattle,WH-1038,Small,Urban,Retail,Tier 2,True
RTL-03184,Smith's,Grocery,West,WA,Seattle,WH-1032,Superstore,Urban,Retail,Tier 3,True
RTL-03185,Walmart,Big Box,West,WA,Seattle,WH-1036,Large,Suburban,Retail,Tier 3,False
RTL-03186,King Soopers,Grocery,West,WA,Spokane,WH-1034,Small,Urban,Retail,Tier 2,True
RTL-03187,BJ's Wholesale,Big Box,West,WA,Seattle,WH-1032,Medium,Suburban,Retail,Tier 2,True
RTL-03188,BevMo!,Liquor,West,WA,Seattle,WH-1040,Small,Urban,Retail,Tier 3,True
RTL-03189,RaceTrac,Convenience,West,WA,Seattle,WH-1041,Small,Suburban,Retail,Tier 2,False
RTL-03190,Casey's,Convenience,West,WA,Seattle,WH-1031,Large,Suburban,Retail,Tier 3,True
RTL-03191,Casey's,Convenience,West,WA,Seattle,WH-1032,Large,Suburban,Retail,Tier 3,True
RTL-03192,Valero,Gas Station,West,WA,Spokane,WH-1041,Medium,Rural,Retail,Tier 3,True
RTL-03193,Kroger,Grocery,West,WA,Spokane,WH-1032,Superstore,Suburban,Retail,Tier 3,True
RTL-03194,7-Eleven,Convenience,West,WA,Seattle,WH-1036,Small,Suburban,Retail,Tier 3,True
RTL-03195,7-Eleven,Convenience,West,WA,Seattle,WH-1034,Small,Suburban,Retail,Tier 3,False
RTL-03196,Party City Liquor,Liquor,West,WA,Spokane,WH-1039,Small,Urban,Retail,Tier 1,True
RTL-03197,Circle K,Convenience,West,WA,Seattle,WH-1035,Superstore,Suburban,Retail,Tier 2,True
RTL-03198,Smith's,Grocery,West,WA,Seattle,WH-1038,Medium,Urban,Retail,Tier 2,True
RTL-03199,RaceTrac,Convenience,West,WA,Seattle,WH-1033,Large,Urban,Retail,Tier 3,True
RTL-03200,Costco,Big Box,West,WA,Spokane,WH-1038,Medium,Suburban,Retail,Tier 1,True
RTL-03201,Total Wine,Liquor,West,WA,Seattle,WH-1034,Large,Urban,Retail,Tier 1,True
RTL-03202,Kroger,Grocery,West,WA,Seattle,WH-1035,Medium,Urban,Retail,Tier 1,True
RTL-03203,Wawa,Convenience,West,WA,Seattle,WH-1031,Small,Suburban,Retail,Tier 1,True
RTL-03204,Walmart,Big Box,West,WA,Seattle,WH-1039,Medium,Suburban,Retail,Tier 3,True
RTL-03205,Kroger,Grocery,West,WA,Seattle,WH-1041,Medium,Urban,Retail,Tier 2,True
RTL-03206,Walmart,Big Box,West,WA,Spokane,WH-1036,Medium,Urban,Retail,Tier 2,False
RTL-03207,QFC,Grocery,West,WA,Spokane,WH-1036,Large,Suburban,Retail,Tier 3,True
RTL-03208,Giant Eagle,Grocery,West,OR,Portland,WH-1041,Medium,Urban,Retail,Tier 2,True
RTL-03209,Phillips 66,Gas Station,West,OR,Portland,WH-1042,Small,Urban,Retail,Tier 1,True
RTL-03210,Party City Liquor,Liquor,West,OR,Portland,WH-1040,Medium,Suburban,Retail,Tier 2,True
RTL-03211,Phillips 66,Gas Station,West,OR,Portland,WH-1037,Small,Suburban,Retail,Tier 2,True
RTL-03212,QFC,Grocery,West,OR,Portland,WH-1032,Medium,Urban,Retail,Tier 1,True
RTL-03213,Fry's,Grocery,West,OR,Portland,WH-1031,Large,Suburban,Retail,Tier 2,True
RTL-03214,Food Lion,Grocery,West,OR,Portland,WH-1041,Medium,Suburban,Retail,Tier 2,True
RTL-03215,Casey's,Convenience,West,OR,Portland,WH-1040,Large,Suburban,Retail,Tier 1,True
RTL-03216,Cumberland Farms,Convenience,West,OR,Portland,WH-1033,Small,Suburban,Retail,Tier 2,True
RTL-03217,Wawa,Convenience,West,OR,Portland,WH-1037,Small,Suburban,Retail,Tier 3,True
RTL-03218,Kroger,Grocery,West,CA,Sacramento,WH-1041,Medium,Urban,Retail,Tier 1,True
RTL-03219,Costco,Big Box,West,CA,Bakersfield,WH-1038,Medium,Rural,Retail,Tier 3,True
RTL-03220,Circle K,Convenience,West,CA,Sacramento,WH-1031,Medium,Suburban,Retail,Tier 1,True
RTL-03221,Giant Eagle,Grocery,West,CA,Fresno,WH-1039,Large,Urban,Retail,Tier 2,False
RTL-03222,Stop & Shop,Grocery,West,CA,Los Angeles,WH-1039,Medium,Rural,Retail,Tier 3,True
RTL-03223,Fine Wine & Good Spirits,Liquor,West,CA,San Francisco,WH-1036,Superstore,Suburban,Retail,Tier 3,False
RTL-03224,Giant Eagle,Grocery,West,CA,Bakersfield,WH-1036,Small,Suburban,Retail,Tier 3,True
RTL-03225,Walmart,Big Box,West,CA,Bakersfield,WH-1040,Small,Suburban,Retail,Tier 2,False
RTL-03226,Harris Teeter,Grocery,West,CA,Sacramento,WH-1035,Large,Suburban,Retail,Tier 2,True
RTL-03227,Cumberland Farms,Convenience,West,CA,San Francisco,WH-1041,Large,Suburban,Retail,Tier 2,True
RTL-03228,Speedway,Convenience,West,CA,San Diego,WH-1034,Small,Suburban,Retail,Tier 2,False
RTL-03229,QuikTrip,Convenience,West,CA,Bakersfield,WH-1031,Small,Suburban,Retail,Tier 1,True
RTL-03230,Fine Wine & Good Spirits,Liquor,West,CA,San Francisco,WH-1031,Small,Suburban,Retail,Tier 3,True
RTL-03231,QuikTrip,Convenience,West,CA,Los Angeles,WH-1033,Small,Suburban,Retail,Tier 3,True
RTL-03232,Shell,Gas Station,West,CA,San Diego,WH-1040,Medium,Suburban,Retail,Tier 3,False
RTL-03233,ABC Fine Wine,Liquor,West,CA,San Diego,WH-1041,Large,Suburban,Retail,Tier 3,True
RTL-03234,Ralphs,Grocery,West,CA,Long Beach,WH-1036,Superstore,Suburban,Retail,Tier 3,True
RTL-03235,Mobil,Gas Station,West,CA,Los Angeles,WH-1038,Medium,Suburban,Retail,Tier 3,True
RTL-03236,Wawa,Convenience,West,CA,San Francisco,WH-1035,Medium,Urban,Retail,Tier 2,True
RTL-03237,Food Lion,Grocery,West,CA,Bakersfield,WH-1032,Medium,Suburban,Retail,Tier 2,True
RTL-03238,Kroger,Grocery,West,CA,Sacramento,WH-1040,Large,Urban,Retail,Tier 2,True
RTL-03239,BJ's Wholesale,Big Box,West,CA,Fresno,WH-1034,Medium,Urban,Retail,Tier 3,True
RTL-03240,Kroger,Grocery,West,CA,Fresno,WH-1037,Small,Suburban,Retail,Tier 3,True
RTL-03241,Fred Meyer,Grocery,West,CA,San Diego,WH-1034,Large,Rural,Retail,Tier 3,True
RTL-03242,BevMo!,Liquor,West,CA,Fresno,WH-1037,Small,Rural,Retail,Tier 2,True
RTL-03243,Ralphs,Grocery,West,CA,Oakland,WH-1032,Small,Suburban,Retail,Tier 3,True
RTL-03244,Sheetz,Convenience,West,CA,San Diego,WH-1032,Superstore,Suburban,Retail,Tier 1,True
RTL-03245,Mobil,Gas Station,West,CA,Sacramento,WH-1042,Large,Urban,Retail,Tier 1,True
RTL-03246,BevMo!,Liquor,West,CA,Los Angeles,WH-1041,Large,Urban,Retail,Tier 2,True
RTL-03247,Stop & Shop,Grocery,West,CA,San Diego,WH-1036,Medium,Urban,Retail,Tier 2,True
RTL-03248,Sheetz,Convenience,West,CA,San Francisco,WH-1036,Large,Rural,Retail,Tier 2,False
RTL-03249,Stop & Shop,Grocery,West,CA,Los Angeles,WH-1039,Medium,Suburban,Retail,Tier 2,False
RTL-03250,King Soopers,Grocery,West,CA,Sacramento,WH-1041,Medium,Suburban,Retail,Tier 2,True
RTL-03251,Sheetz,Convenience,West,CA,San Diego,WH-1032,Small,Urban,Retail,Tier 2,False
RTL-03252,Sheetz,Convenience,West,CA,Fresno,WH-1040,Small,Urban,Retail,Tier 2,False
RTL-03253,Stop & Shop,Grocery,West,CA,Long Beach,WH-1035,Small,Suburban,Retail,Tier 3,True
RTL-03254,Giant Eagle,Grocery,West,CA,Fresno,WH-1037,Medium,Suburban,Retail,Tier 2,True
RTL-03255,Smith's,Grocery,West,CA,Bakersfield,WH-1034,Medium,Rural,Retail,Tier 2,True
RTL-03256,State Liquor Store,Liquor,West,CA,Sacramento,WH-1042,Large,Suburban,Retail,Tier 3,True
RTL-03257,Circle K,Convenience,West,CA,Oakland,WH-1036,Small,Suburban,Retail,Tier 3,True
RTL-03258,Costco,Big Box,West,CA,Fresno,WH-1031,Small,Urban,Retail,Tier 2,True
RTL-03259,Costco,Big Box,West,CA,Oakland,WH-1033,Large,Suburban,Retail,Tier 3,True
RTL-03260,Smith's,Grocery,West,CA,Sacramento,WH-1042,Large,Rural,Retail,Tier 3,True
RTL-03261,BJ's Wholesale,Big Box,West,CA,Los Angeles,WH-1037,Medium,Suburban,Retail,Tier 1,False
RTL-03262,Royal Farms,Convenience,West,CA,San Francisco,WH-1041,Large,Rural,Retail,Tier 2,False
RTL-03263,Fine Wine & Good Spirits,Liquor,West,CA,Oakland,WH-1041,Large,Urban,Retail,Tier 2,True
RTL-03264,Giant Eagle,Grocery,West,CA,San Francisco,WH-1036,Medium,Suburban,Retail,Tier 3,True
RTL-03265,Costco,Big Box,West,CA,Bakersfield,WH-1036,Medium,Suburban,Retail,Tier 2,True
RTL-03266,Sheetz,Convenience,West,CA,San Francisco,WH-1042,Small,Urban,Retail,Tier 1,True
RTL-03267,RaceTrac,Convenience,West,CA,San Diego,WH-1034,Small,Suburban,Retail,Tier 2,True
RTL-03268,Royal Farms,Convenience,West,CA,Bakersfield,WH-1038,Medium,Suburban,Retail,Tier 3,True
RTL-03269,King Soopers,Grocery,West,CA,Sacramento,WH-1032,Large,Suburban,Retail,Tier 3,True
RTL-03270,Costco,Big Box,West,CA,Bakersfield,WH-1041,Medium,Rural,Retail,Tier 3,True
RTL-03271,Fine Wine & Good Spirits,Liquor,West,AK,Anchorage,WH-1039,Large,Urban,Retail,Tier 3,True
RTL-03272,Binny's,Liquor,West,AK,Anchorage,WH-1039,Small,Urban,Retail,Tier 1,True
RTL-03273,Target,Big Box,West,AK,Anchorage,WH-1037,Medium,Urban,Retail,Tier 3,False
RTL-03274,Safeway,Grocery,West,AK,Anchorage,WH-1038,Medium,Urban,Retail,Tier 2,True
RTL-03275,RaceTrac,Convenience,West,AK,Anchorage,WH-1035,Large,Urban,Retail,Tier 2,True
RTL-03276,Circle K,Convenience,West,AK,Anchorage,WH-1031,Small,Urban,Retail,Tier 3,True
RTL-03277,Spec's,Liquor,West,AK,Anchorage,WH-1041,Small,Urban,Retail,Tier 3,True
RTL-03278,State Liquor Store,Liquor,West,AK,Anchorage,WH-1038,Large,Urban,Retail,Tier 3,True
RTL-03279,Kroger,Grocery,West,AK,Anchorage,WH-1031,Large,Urban,Retail,Tier 1,True
RTL-03280,7-Eleven,Convenience,West,AK,Anchorage,WH-1040,Medium,Urban,Retail,Tier 3,True
RTL-03281,Wawa,Convenience,West,AK,Anchorage,WH-1034,Large,Suburban,Retail,Tier 3,False
RTL-03282,Target,Big Box,West,AK,Anchorage,WH-1040,Large,Suburban,Retail,Tier 2,True
RTL-03283,Target,Big Box,West,AK,Anchorage,WH-1040,Small,Suburban,Retail,Tier 1,False
RTL-03284,Sheetz,Convenience,West,AK,Anchorage,WH-1041,Medium,Suburban,Retail,Tier 2,False
RTL-03285,Total Wine,Liquor,West,AK,Anchorage,WH-1034,Medium,Suburban,Retail,Tier 3,True
RTL-03286,Chevron,Gas Station,West,AK,Anchorage,WH-1039,Small,Suburban,Retail,Tier 3,False
RTL-03287,ABC Fine Wine,Liquor,West,AK,Anchorage,WH-1037,Medium,Urban,Retail,Tier 2,True
RTL-03288,BJ's Wholesale,Big Box,West,AK,Anchorage,WH-1031,Large,Rural,Retail,Tier 2,True
RTL-03289,7-Eleven,Convenience,West,HI,Honolulu,WH-1040,Large,Urban,Retail,Tier 1,True
RTL-03290,Circle K,Convenience,West,HI,Honolulu,WH-1034,Small,Urban,Retail,Tier 2,False
RTL-03291,Sam's Club,Big Box,West,HI,Honolulu,WH-1035,Medium,Rural,Retail,Tier 2,True
RTL-03292,Ralphs,Grocery,West,HI,Honolulu,WH-1038,Large,Urban,Retail,Tier 3,True
RTL-03293,Fred Meyer,Grocery,West,HI,Honolulu,WH-1033,Large,Suburban,Retail,Tier 3,True
RTL-03294,Mobil,Gas Station,West,HI,Honolulu,WH-1039,Small,Rural,Retail,Tier 3,False
RTL-03295,Walmart,Big Box,West,HI,Honolulu,WH-1040,Medium,Urban,Retail,Tier 1,True
RTL-03296,Stop & Shop,Grocery,West,HI,Honolulu,WH-1042,Medium,Suburban,Retail,Tier 1,True
RTL-03297,Cumberland Farms,Convenience,West,HI,Honolulu,WH-1042,Small,Suburban,Retail,Tier 2,True
RTL-03298,Casey's,Convenience,West,HI,Honolulu,WH-1032,Large,Rural,Retail,Tier 2,True
RTL-03299,Chevron,Gas Station,West,HI,Honolulu,WH-1035,Large,Urban,Retail,Tier 1,False
RTL-03300,Fred Meyer,Grocery,West,HI,Honolulu,WH-1034,Medium,Urban,Retail,Tier 3,True
RTL-03301,Target,Big Box,West,HI,Honolulu,WH-1035,Medium,Rural,Retail,Tier 2,True
RTL-03302,Safeway,Grocery,West,HI,Honolulu,WH-1031,Medium,Suburban,Retail,Tier 2,True
RTL-03303,QFC,Grocery,Southwest,TX,Austin,WH-1044,Large,Rural,Retail,Tier 2,True
RTL-03304,Total Wine,Liquor,Southwest,TX,Dallas,WH-1047,Medium,Urban,Retail,Tier 1,True
RTL-03305,Wegmans,Grocery,Southwest,TX,College Station,WH-1043,Small,Rural,Retail,Tier 3,True
RTL-03306,Kroger,Grocery,Southwest,TX,Houston,WH-1044,Small,Urban,Retail,Tier 1,True
RTL-03307,Publix,Grocery,Southwest,TX,Beaumont,WH-1045,Large,Suburban,Retail,Tier 2,True
RTL-03308,Valero,Gas Station,Southwest,TX,Fort Worth,WH-1047,Medium,Suburban,Retail,Tier 3,False
RTL-03309,Kroger,Grocery,Southwest,TX,Arlington,WH-1046,Large,Suburban,Retail,Tier 2,True
RTL-03310,H-E-B,Grocery,Southwest,TX,El Paso,WH-1044,Large,Suburban,Retail,Tier 2,True
RTL-03311,Target,Big Box,Southwest,TX,Dallas,WH-1045,Large,Suburban,Retail,Tier 2,False
RTL-03312,Smith's,Grocery,Southwest,TX,Dallas,WH-1044,Small,Rural,Retail,Tier 2,True
RTL-03313,Safeway,Grocery,Southwest,TX,Beaumont,WH-1047,Medium,Rural,Retail,Tier 2,True
RTL-03314,Costco,Big Box,Southwest,TX,College Station,WH-1048,Medium,Urban,Retail,Tier 1,True
RTL-03315,Mobil,Gas Station,Southwest,TX,Dallas,WH-1043,Large,Suburban,Retail,Tier 3,False
RTL-03316,Wawa,Convenience,Southwest,TX,College Station,WH-1044,Medium,Suburban,Retail,Tier 2,True
RTL-03317,Sam's Club,Big Box,Southwest,TX,Garland,WH-1043,Medium,Suburban,Retail,Tier 3,True
RTL-03318,QFC,Grocery,Southwest,TX,Arlington,WH-1048,Superstore,Suburban,Retail,Tier 3,True
RTL-03319,Walmart,Big Box,Southwest,TX,San Antonio,WH-1044,Small,Urban,Retail,Tier 2,True
RTL-03320,Cumberland Farms,Convenience,Southwest,TX,Dallas,WH-1044,Medium,Rural,Retail,Tier 2,True
RTL-03321,Casey's,Convenience,Southwest,TX,El Paso,WH-1044,Large,Suburban,Retail,Tier 2,False
RTL-03322,Giant Eagle,Grocery,Southwest,TX,Plano,WH-1044,Small,Suburban,Retail,Tier 3,True
RTL-03323,Stop & Shop,Grocery,Southwest,TX,Austin,WH-1045,Large,Urban,Retail,Tier 2,True
RTL-03324,Shell,Gas Station,Southwest,TX,San Antonio,WH-1044,Medium,Suburban,Retail,Tier 3,False
RTL-03325,Sam's Club,Big Box,Southwest,TX,College Station,WH-1048,Medium,Rural,Retail,Tier 1,True
RTL-03326,BevMo!,Liquor,Southwest,TX,Garland,WH-1044,Medium,Urban,Retail,Tier 3,True
RTL-03327,Fred Meyer,Grocery,Southwest,TX,Plano,WH-1045,Small,Urban,Retail,Tier 1,True
RTL-03328,Kroger,Grocery,Southwest,TX,Brownsville,WH-1045,Medium,Rural,Retail,Tier 2,True
RTL-03329,Ralphs,Grocery,Southwest,TX,Austin,WH-1045,Medium,Urban,Retail,Tier 2,True
RTL-03330,Binny's,Liquor,Southwest,TX,Arlington,WH-1046,Medium,Suburban,Retail,Tier 1,False
RTL-03331,Mobil,Gas Station,Southwest,TX,Austin,WH-1046,Large,Suburban,Retail,Tier 2,True
RTL-03332,Sheetz,Convenience,Southwest,TX,Amarillo,WH-1043,Medium,Suburban,Retail,Tier 3,True
RTL-03333,QFC,Grocery,Southwest,TX,Corpus Christi,WH-1046,Small,Urban,Retail,Tier 3,True
RTL-03334,BJ's Wholesale,Big Box,Southwest,TX,Garland,WH-1046,Large,Suburban,Retail,Tier 3,True
RTL-03335,King Soopers,Grocery,Southwest,TX,Lubbock,WH-1043,Medium,Urban,Retail,Tier 2,True
RTL-03336,Kroger,Grocery,Southwest,TX,Houston,WH-1048,Small,Suburban,Retail,Tier 3,True
RTL-03337,BP,Gas Station,Southwest,TX,Houston,WH-1045,Medium,Urban,Retail,Tier 1,True
RTL-03338,State Liquor Store,Liquor,Southwest,TX,Brownsville,WH-1045,Medium,Suburban,Retail,Tier 2,True
RTL-03339,Exxon,Gas Station,Southwest,TX,El Paso,WH-1043,Superstore,Rural,Retail,Tier 2,False
RTL-03340,Binny's,Liquor,Southwest,TX,Brownsville,WH-1048,Large,Rural,Retail,Tier 2,True
RTL-03341,Sam's Club,Big Box,Southwest,TX,Garland,WH-1048,Medium,Suburban,Retail,Tier 2,True
RTL-03342,Binny's,Liquor,Southwest,TX,Arlington,WH-1047,Large,Suburban,Retail,Tier 2,True
RTL-03343,Total Wine,Liquor,Southwest,TX,San Antonio,WH-1044,Medium,Suburban,Retail,Tier 3,True
RTL-03344,Walmart,Big Box,Southwest,TX,Dallas,WH-1043,Medium,Suburban,Retail,Tier 3,True
RTL-03345,BJ's Wholesale,Big Box,Southwest,TX,Austin,WH-1047,Small,Urban,Retail,Tier 2,True
RTL-03346,Smith's,Grocery,Southwest,TX,Austin,WH-1044,Medium,Suburban,Retail,Tier 3,True
RTL-03347,RaceTrac,Convenience,Southwest,TX,College Station,WH-1043,Small,Urban,Retail,Tier 2,False
RTL-03348,Fine Wine & Good Spirits,Liquor,Southwest,TX,San Antonio,WH-1043,Medium,Urban,Retail,Tier 2,True
RTL-03349,Fine Wine & Good Spirits,Liquor,Southwest,TX,Amarillo,WH-1048,Small,Urban,Retail,Tier 2,True
RTL-03350,Fine Wine & Good Spirits,Liquor,Southwest,TX,Garland,WH-1044,Large,Urban,Retail,Tier 1,True
RTL-03351,QFC,Grocery,Southwest,TX,Amarillo,WH-1045,Medium,Suburban,Retail,Tier 3,True
RTL-03352,7-Eleven,Convenience,Southwest,TX,Dallas,WH-1045,Large,Suburban,Retail,Tier 3,True
RTL-03353,Costco,Big Box,Southwest,TX,Amarillo,WH-1048,Medium,Urban,Retail,Tier 3,False
RTL-03354,Harris Teeter,Grocery,Southwest,TX,Garland,WH-1046,Medium,Suburban,Retail,Tier 3,True
RTL-03355,Sam's Club,Big Box,Southwest,TX,Brownsville,WH-1044,Superstore,Urban,Retail,Tier 3,True
RTL-03356,Total Wine,Liquor,Southwest,TX,Amarillo,WH-1047,Medium,Suburban,Retail,Tier 3,True
RTL-03357,Smith's,Grocery,Southwest,TX,College Station,WH-1043,Medium,Suburban,Retail,Tier 2,True
RTL-03358,Total Wine,Liquor,Southwest,TX,Lubbock,WH-1045,Large,Suburban,Retail,Tier 2,True
RTL-03359,Phillips 66,Gas Station,Southwest,TX,Lubbock,WH-1048,Medium,Rural,Retail,Tier 2,False
RTL-03360,Walmart,Big Box,Southwest,TX,Garland,WH-1044,Medium,Urban,Retail,Tier 2,False
RTL-03361,Smith's,Grocery,Southwest,TX,Beaumont,WH-1045,Medium,Urban,Retail,Tier 1,True
RTL-03362,Phillips 66,Gas Station,Southwest,TX,Houston,WH-1046,Small,Rural,Retail,Tier 3,True
RTL-03363,QFC,Grocery,Southwest,TX,Houston,WH-1046,Medium,Suburban,Retail,Tier 3,True
RTL-03364,7-Eleven,Convenience,Southwest,TX,Corpus Christi,WH-1046,Medium,Suburban,Retail,Tier 3,True
RTL-03365,Speedway,Convenience,Southwest,TX,Beaumont,WH-1045,Medium,Urban,Retail,Tier 3,True
RTL-03366,Fred Meyer,Grocery,Southwest,TX,Lubbock,WH-1046,Large,Suburban,Retail,Tier 3,True
RTL-03367,King Soopers,Grocery,Southwest,TX,College Station,WH-1047,Large,Urban,Retail,Tier 3,True
RTL-03368,Kroger,Grocery,Southwest,TX,El Paso,WH-1046,Small,Rural,Retail,Tier 3,True
RTL-03369,Sheetz,Convenience,Southwest,TX,College Station,WH-1044,Medium,Suburban,Retail,Tier 3,False
RTL-03370,Mobil,Gas Station,Southwest,TX,Corpus Christi,WH-1045,Medium,Urban,Retail,Tier 2,True
RTL-03371,Speedway,Convenience,Southwest,TX,Amarillo,WH-1046,Medium,Urban,Retail,Tier 2,True
RTL-03372,RaceTrac,Convenience,Southwest,TX,College Station,WH-1047,Small,Suburban,Retail,Tier 2,False
RTL-03373,BevMo!,Liquor,Southwest,TX,Garland,WH-1048,Large,Urban,Retail,Tier 2,True
RTL-03374,Target,Big Box,Southwest,OK,Oklahoma City,WH-1044,Small,Suburban,Retail,Tier 3,True
RTL-03375,RaceTrac,Convenience,Southwest,OK,Oklahoma City,WH-1048,Large,Rural,Retail,Tier 2,True
RTL-03376,RaceTrac,Convenience,Southwest,OK,Oklahoma City,WH-1047,Large,Suburban,Retail,Tier 2,True
RTL-03377,Sam's Club,Big Box,Southwest,OK,Tulsa,WH-1043,Large,Suburban,Retail,Tier 3,True
RTL-03378,QFC,Grocery,Southwest,OK,Oklahoma City,WH-1043,Medium,Suburban,Retail,Tier 3,True
RTL-03379,Wegmans,Grocery,Southwest,OK,Tulsa,WH-1044,Small,Suburban,Retail,Tier 2,True
RTL-03380,QuikTrip,Convenience,Southwest,OK,Tulsa,WH-1043,Medium,Suburban,Retail,Tier 3,True
RTL-03381,Sam's Club,Big Box,Southwest,OK,Oklahoma City,WH-1045,Large,Urban,Retail,Tier 2,True
RTL-03382,Party City Liquor,Liquor,Southwest,OK,Tulsa,WH-1046,Small,Rural,Retail,Tier 3,True
RTL-03383,ABC Fine Wine,Liquor,Southwest,OK,Oklahoma City,WH-1047,Large,Urban,Retail,Tier 2,False
RTL-03384,Sam's Club,Big Box,Southwest,OK,Tulsa,WH-1044,Small,Suburban,Retail,Tier 2,False
RTL-03385,Fred Meyer,Grocery,Southwest,OK,Oklahoma City,WH-1047,Medium,Suburban,Retail,Tier 2,True
RTL-03386,Costco,Big Box,Southwest,OK,Oklahoma City,WH-1044,Medium,Suburban,Retail,Tier 2,True
RTL-03387,Wawa,Convenience,Southwest,OK,Oklahoma City,WH-1043,Large,Suburban,Retail,Tier 3,True
RTL-03388,ABC Fine Wine,Liquor,Southwest,OK,Oklahoma City,WH-1046,Small,Suburban,Retail,Tier 2,True
RTL-03389,BP,Gas Station,Southwest,OK,Oklahoma City,WH-1044,Large,Urban,Retail,Tier 3,True
RTL-03390,Exxon,Gas Station,Southwest,OK,Tulsa,WH-1047,Small,Suburban,Retail,Tier 2,True
RTL-03391,Target,Big Box,Southwest,OK,Oklahoma City,WH-1044,Small,Urban,Retail,Tier 3,True
RTL-03392,QuikTrip,Convenience,Southwest,OK,Oklahoma City,WH-1046,Small,Urban,Retail,Tier 1,True
RTL-03393,Stop & Shop,Grocery,Southwest,OK,Oklahoma City,WH-1043,Superstore,Suburban,Retail,Tier 3,True
